CustomerID,name,address,DoubleLR,PlaceID,phone,email,vendorCode,fax,eccNo,vatNo,cstNo,OpeningBalance,OpeningBalType,OpeningBalDate,ClosingBalance,ClosingBalType,ClosingBalDate,gstNo,
8887,Shree Kurpa Serviings,Midc Shiroli,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8888,"Pragati Enggi,sawant Steel And Alloys",Sangli,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8889,Industrial Traders,"Rs. No. 4385, M.I.D.C. Shiroli, Kolhapur MOB. 9326269402GST NO: 27AGMPS9909E1ZT",0,21,,,,,,,,0,1,51:13.0,0,1,51:13.0
8890,M K Industries (bhosari ) ,Midc Bhosari ,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8891,Mamata Milk &amp; Products Pvt L,Gat No.305/306 Borgan - Satara,NULL,520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8892,Samir Electricals,Shop No G-6Wander CityKatraj,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8893,V. K. Engineering Works,"Erandwane, Pune",NULL,372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8894,Kumars Autotech Pvt  Ltd.,"Gat No. 54/6, Biradwadi Village, Ambethan Road, Chakan, Pune",NULL,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8895,Transnet Exprese Pvt Ltd,Midc Chinchwad Pune,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8896,Solaris Steel Pvt. Ltd.,"Sr. No.147 1/2, Shembekar Indus. Compound, Chinchwad, PuneGST NO.27AASCS5117K1ZT",0,8,,,,,,,,0,1,20:46.0,0,1,20:46.0
8898,Janai Industries,"Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8899,Inox Air Product Pvt . Ltd ,"Mibc,bhosari,pune",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8901,Sawant Steel &amp; Alloys\ G.b. Iron &amp;  Steell \ Pargati Engineering Works,"Midc Palus ,sangli",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8902,M K Industries (Palus),"Gat No. 362, Near Old Satara Road, A/p Andhali, Palus, Dist. Sangli",0,20,,,,,,,,0,1,25:39.4,0,1,25:39.4
8903,Thermo Sense Digitech,"H. No. 1486/1, Near M.S.C.B. Gokul Shirgaon, MIDC Phata, Kaneri, Kolhapur",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8904,Palus Eng \ G.b Iron &amp; Steel Pragati Engg Works / Ideal Engg. Development,Palus,NULL,523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8906,P K Engginering Ind Pvt Ltd ,,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8907,Sai Archna Enterprises,Talwade Pune ,NULL,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8908,D T C ,,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8909,M K Industries (bhosari ) ,Midc Bhoasri ,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8911,Kamlakar Vhatkar (9850631697),"C/o Dhayreshwar Transport Co. M.I.D.C. Shiroli, Kolhapur- 416122",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8912,Shri Priyanka Graph-Tech Ltd.,"C/o Jijesh Nair, MIDC Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8913,Akruti Engineering,"Bhosari, Pune",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8914,Palus Eng \ G.b Iron &amp; Steel Pragati Engg Works / Ideal Engg. Development,Sangli,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8915,Palus Eng \ G.b Iron &amp; Steel Pragati Engg Works / Ideal Engg. Development,Sangli,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8916,Malikarjun Enterprises,"Nago Road, Nagav Phata Qpp Kolhapur Steel, Shiroli Midc Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8917,Sanjay Patil,Shiroli KolhapurMob-no.940990639,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8918,Nagarika Export Ltd.,T-48 Midc Kagal Kolhapur,NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8919,Accumatch Die-casters.,"Plot No. 106, The Ichalkaranji Industrial, Co-op. Estate Ltd, Babasaheb Khanjire Nagar, Shahapur-416121",0,330,,,,,,,,0,1,17:40.7,0,1,17:40.7
8921,Sphurti Grinding Works,"167/1A/3/1, Chaitanya Colony, Mahadeo Nagar, Manjari Bk. Pune-412307",NULL,216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8922,Quality Master Thread Gauges,"S. No. 50/2a/93, Vadheshwar Nagar Vadgaon Sheri Pune",NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8924,S S Technologies,"Plot No. 209, Sector No. 10, PCNDTA Bhosari Pune- 411026GST NO. 27AOSPM9700P1ZO",0,18,,,,,,,,0,1,11:55.6,0,1,11:55.6
8925,Shree Ram Engg. Bhosari,J-70 Midc Bhosari Pune,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8926,Ulka Industries,Wathar Tal. Hatkanangale Dist Kolhapur,NULL,91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8927,Palus Eng \ G.b Iron &amp; Steel / S.p Industries,"Midc ,palus ,sangli",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8928,P. K. Pumps And Precicast Pvt. Ltd.,"Sr. No. 490/1, M.I.D.C. Kupwad, Sangli- 416436",NULL,384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8929,S. Techno.,"Plot No209, Sector No10 Pcntda Midc Bhosari Pune",0,524,,,,,,,,0,1,05:55.0,0,1,05:55.0
8931,Mahagrapes,Market Yard,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8932,Chaitanya Grape Growers Co-op Soc.ltd,Ghat No-70a.palus,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8934,Jawahar Shetkari SS Ltd.,"Awadenagar, Hupri, Yalgud, Kolhapur",NULL,526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8935,S S Pattern Work ,Moshi ,NULL,217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8936,M.K Industries ,Sangli,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8937,Amar Enterprises,Palus M I D CPalus,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8938,Healthveda Hervals,"J-2/22, Add. Midc, Satara",NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8939,Bamurda Engineering, Shivajinagar Pune.near Shivaji Putla. ,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8940,Shri Mahalaxmi Traders,Midc Shiroli Kolhapur,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8941,Poona Alloys &amp; Castings ,Midc Bhoasri Pune ,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8942,Sparkel Engineers,"Plot No 4/41,sno 10,midc Bhosari Pune",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8943,Mr Vibhute,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8944,Subhag Engineers Pvt. Ltd.,"Gat No. 64, Sasewadi, Tal. Dist. Pune- 412205",NULL,527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8945,Abhishikt Enggi.asso.,"Gat No.768/769,azadnagar Pawarwasti,kudalwadi, Chikali, Near Rto Office, Shahunagar",0,354,,,,,,,,0,1,32:22.3,2283,1,38:24.0
8946,Abhijeet Engineers.,"Gat No 57 Bebedohol, Tal. Maval, Dist. Pune",0,352,,,,,,,,0,1,25:19.0,10010,1,25:19.0
8947,Aniket Machine Works.,Ichakarnji Kolhapur ,0,13,,,,,,,,0,1,20:49.7,0,1,20:49.7
8948,Teckno Engineering,"MIDC Shiroli, Near RND Industries, Kolhapur Mob. 8407957248",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8949,Deltran Diesels Engineering Pvt. Ltd.,"Plot No. C-14 Five Star M I D C Kagal, Tal. Hatkanangale, Dist. Kolhapur",0,51,,,,,,,,0,1,51:12.7,0,1,51:12.7
8950,Mahalaxmi Sheti Vikas Kendra,"Gargoti, Near S. T. Stand, Tal. Bhudgadh, Kolhapur Mob. 9420778626",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8951,Nero Agro Tech P Ltd ,Kasurdhi ,NULL,92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8952,Ranjeet Ramesh Chavan ,Konegaon ,NULL,265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8954,Utopia Automation And Control Pvt. Ltd,"P-4/5, Information Technology Park, Old M I D C, Satara-415004",0,17,,,,,,,,0,1,11:07.9,0,1,11:07.9
8955,Q Tech Ind ,C/o M A Ent 595/3 Shiroli ,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8956,Uday Reshellers And Cast Alloys Pvt. Ltd.,"Gat No. 435/1 At Post Tanang, Tal. Miraj, Dist. SangliGST No: 27AABCU6562D1ZC",0,248,,,,,,,,0,1,16:05.0,10260,1,01:01.0
8957,Bharat  Pattern ,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8958,Avb Associates,"Swami Prerna Shitolnagar,sangavi,",NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8960,G.b Iron &amp;steel Industries,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8961,P K Engginering Ind Pvt Ltd ,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8962,Umatch Die.,1,0,330,,,,,,,,0,1,17:17.0,0,1,17:17.0
8963,Midas Industries,Sangli,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8964,M K Industries (bhosari ) ,Midc Bhosari Pune ,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8965,Innovative Automation Products,Satara,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8966,M.K Industries ,Palus,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8967,Pragatti Engi/palus Engi/g B Iron /sawant Steel /maruti Products,Midc Palus Sangli ,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8968,Entprises.,Midc Shiroli,0,21,,,,,,,,0,1,41:51.2,0,1,41:51.2
8969,S S Pattern Work ,Gat No.227/1 Dehu Alandi Road,NULL,217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8970,Kolhapur Stee.,Shiroli Midc Kolhapur,0,21,,,,,,,,0,1,48:18.1,0,1,48:18.1
8971,S S Pattern Work ,Dehu Alandi Road ,NULL,217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8972,S S Pattern Work ,Deehu Alandi Road ,NULL,217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8973,S S Pattern Work ,Dehu Alandi Road,NULL,217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8974,S S Pattern Work ,Dehu Alandi Road,NULL,217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8975,Pashwarnath Industries Equpment,Near Go Gas PompPh-8055635291,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8976,S P Trading Co ,Midc Palus Mb-9890469686,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8977,Linkers India,70 Nagdevi Cross Lane Mubai ,NULL,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8978,Nimbai Coating ,,NULL,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8979,Mudra Engg.Solu. Pvt.Ltd.,"Plot No.18/1, F-11 Block, Near TELCO M.I.D.C., Pimpri-411035",NULL,325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8980,Dhanshree Industries &amp; Supplies,Katraj,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8981,S.b. Engineers,"586/4,p.no.A-5,opp.Mahalaxmi Weigh Bridge,M.I.D.C Shiroli.",NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8983,M. S. Railtech Consultants Pvt. Ltd.,"Plto No 1440, Medankarwadi ,chakan ,pune",0,41,,,,,,,,0,1,55:29.5,0,1,55:29.5
8984,Lokmat Media Pvt Ltd ,"Lokmat Bhavan ,plot No 37/48, Midc Shiroli ,kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8985,Hrishikesh Enterprises,"Shop No.16,sr No.43/15 Hingane Khurd Param Shoping Karve Nagar Pune",NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8986,R M Hydraulics,"1245,e Ward, Mj Market Rajaram Road Bagal Chowk Kolhapur",NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8987,Krishnaraj Chemicals Pvt. Ltd.,"Plot No. B-37, Old M.I.D.C. Satara",NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8988,S. B. Chouhan Steels,Shiroli Kolhapur.,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8989,Chougule Eng/ Om Metalics,Kolhapur,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8990,Shalaka Ind/shree Samarth/chougule Ing..,Kolhapur,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8991,Shree Samarth/shalaka Industries/chougule Eng.,Kplhapur.,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8992,Vaibhav Eng/ Chougule Eng,Kolhapur,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8993,Shalaka Ind/om Metalics,Kolhapur,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8994,Chougule Eng/shree Samarth/shalaka Ind/om Metalics,Kolhapur,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8995,S.b.Reshellers Pvt .ltd ,"D-5&amp; D-15,midc Shiroli ,kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8996,Palus Eng \ G.b Iron &amp; Steel Pragati Engg Works / Ideal Engg. Development,Palus,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8997,Savita Engg/maruti Products/ideal Engg./kailas Engg/s.p.ind/palus Engg/g.b.iron/p.k.engg/sawant Steel,"Palus, Sangali",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8999,Membrane Filters India P.ltd.,Kelwade Tal-bhor,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9000,Palus Eng \ G.b Iron &amp; Steel / S.p Industries,Palus,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9001,Palus Eng \ G.b Iron &amp; Steel / S.p Industries,Palus,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9002,Vijay Battery Agency,Pune,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9003,Pressfab Engineering (I) Pvt. Ltd.,"Plot No.24, D-1 Block, M.I.D.C. Chinchwad, Pune-411019",0,8,,,,,,,,00:00.0,1,45:40.7,00:00.0,1,45:40.7
9004,S.b.Reshellers Pvt .ltd ,"D-5\d 15,midc Shiroli ,kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9005,S.b Industries ,"E-21,midc Gokul Shirgaon ,kolhapur",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9006,Coolchem Lubricants,S No 38/1 Khedekar Ind Estate Narhe GST NO -27AKUPP4842K1ZC,0,285,,,,,,,,0,1,58:02.9,0,1,58:02.9
9007,Tembhu Lift Irrigetion M&amp;e,"Ogalewadi,karad",NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9008,The Executive Engineer. (Tembhu),"Tembhu Ivvigations, M &amp; E Unit, Stage III A, Mahuli Pump House, Tal. Khanapur, Dist. Sangli- 415310",NULL,506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9010,Saraswati Enterprises,Bhosari,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9011,Mahindra Defence Naval Systems Pvt. Ltd.,"Chakan, Pune",NULL,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9012,Anushree Industries,"Sr. No. 673, Behind Tata Motors, Kudalwadi, Chikhali, Pune",NULL,227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9013,Shiv Enterprises (Kagal),"Plot No. A-232/1, Five Star M.I.D.C. Kagal, Kolhapur",NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9014,Palus Engineering ,,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9015,Sonai Engineering Pvt. Ltd.( 21),"Plot No. 21, M.I.D.C. Shiroli, Kolhapur- 416122",0,21,,,,,,,,00:00.0,1,NULL,00:00.0,1,NULL
9016,Ossnam Engg. And S S Technologies.,"Plot No. 209, Sect. 10, PCNDTA, Bhosari, Pune- 411026GST NO: 27AOSPM9700P1Z027BGZPM4378B1ZY",0,18,,,,,,,,0,1,08:43.0,0,1,08:43.0
9017,P K Engginering Ind Pvt Ltd ,,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9018,M K Industries (bhosari ) ,Midc Bhoasri,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9019,Siddhi Enterprises (Pune),Pune,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9020,Pragati Industries (K),"E-21, Behind Sudarshan Pump, Gokul Shirgaon, Kolhapur",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9024,Linnhoff India Pvt.ltd,"Plot No-1-13.industrial Park Khed City,kanhersar",NULL,530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9025,Tembu Yantrikee Up Pathak,Mahuli,NULL,514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9026,Tembu Upasa Sechin Prkalap,Tembu,NULL,506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9027,Palus Eng \ G.b Iron &amp; Steel / S.p Industries,Sangli,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9028,Pragati  Engineering ,Sangli,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9029,S B Arwade,Kolhapur,NULL,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9030,Alaka Engineering Works,"Plot No.B-9, M.I.D.C. Shiroli, KolhapurGST NO. 27AACFA4674Q1ZX",0,21,,,,,,,,0,1,59:05.0,0,1,59:05.0
9031,Dynnamic Engineering And Solutionss (I) P. Ltd.,"Plot No.2, Sector No. 7, PCNDTA Bhosari, Pune",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9032,Tushar Foundry,"Plot No. S-15, M.I.D.C. Bhosari, Pune",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9033,"Infinity Engg., And Anushree Engg.","Bhosari, Pune",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9034,Creative Material Handling Equipments Pvt. Ltd,S.no. 25/1 K-shop No. 9 Near Jain Mandir Gokul Shirgaon Kolhapur-416234,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9035,Jaywant Sugars Ltd ,"Dharwadi Tal-karad,dist-sangli",NULL,531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9036,Shraddha Ispat Pvt. Ltd.,"M-1, Cuncolim Indus. Estate, Gao. C/o Jijesh Nair, MIDC Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9037,Nilanjan Iron And Steel,"Five Star MIDC Kagal, Kolhapur",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
9038,Palus Eng \ G.b Iron &amp; Steel / S.p Industries,Sangli,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9039,Magnus Industeies ,"Gat No 78, Hari Om Industrial Estate, Jotiba Nagar ,talawade ,pune",NULL,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9040,Supreme Tools And Solutions,"Plot No 133,sector No 7, Midc Bhosari Pune",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
9041,Execative Engineer,"Tembu Lift Irrigation Near&amp; Elet Unit ,stage Ia Tembu Pump House ",0,64,9850106421,,,,,,,0,1,NULL,0,1,NULL
9042,Palus Eng \ G.b Iron &amp; Steel / S.p Industries,Palus,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9043,Aman Industries,"Plot No-70 Sector-7,pcndta,bhosari",NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9044,Anushree Engineering,"Plot No 118/4, Times Of India, Sector No. 10, Bhosari, Pune-411026GST NO. 27AKOPH9989F1ZB",0,18,,,,,,,,0,1,46:17.6,68010,1,01:01.0
9045,Shriniwas Engineering Auto Comp. Pvt. Ltd.,"Gat No. 492, Near Talegaon MIDC, Village Navlakh Umbre, Tal. Mawal, Dist. Pune",NULL,125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9046,Palus Eng/sawant Steel &amp;alloys/ Pragati Engg Works / Trisha Ind,Sangli,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9047,Palus Eng \ G.b Iron &amp; Steel / S.p Industries,Sangli,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9048,A. M. Enterprises,Pune,NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9049,Jaws Mfg.co.,Pune,NULL,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
